--- Terminal on com7 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H

17:15:37 50020,23509,23536,23509,1,0,0,0,2,0,-2,0,0,32202,31723,53428,
17:15:38 50020,23497,23506,23487,1,2,0,0,0,1,-4,0,0,32106,31627,53171,
17:15:39 50018,23511,23520,23501,2,0,2,2,1,1,-2,0,0,32106,31818,53408,
17:15:40 50016,23502,23514,23499,1,0,1,0,1,0,-3,0,0,32106,31723,53288,-web 17ms 
17:15:41 50012,23505,23525,23505,1,1,0,0,0,2,-3,0,0,32106,31723,53305,
17:15:42 50016,23500,23523,23499,0,0,1,1,0,1,-4,0,0,32202,31723,53390,
17:15:43 50022,23526,23531,23517,0,0,0,0,0,0,0,0,0,32106,31723,53353,
17:15:44 50010,23512,23537,23510,0,1,1,0,1,1,-3,0,0,32202,31723,53423,
17:15:45 50004,23480,23499,23478,1,1,1,1,1,0,-1,0,0,32106,31723,53222,-web 16ms 
17:15:46 50006,23507,23508,23499,1,0,0,1,1,1,-2,0,0,32202,31723,53375,
17:15:47 50000,23527,23535,23523,2,0,1,2,0,1,-2,0,0,32202,31723,53442,
17:15:48 50000,23517,23528,23505,0,0,1,0,0,1,-3,0,0,32106,31723,53306,
17:15:49 50002,23523,23533,23518,2,0,2,1,0,0,-2,0,0,32106,31723,53336,
17:15:50 50000,23511,23529,23511,0,0,2,0,1,1,-4,0,0,32106,31723,53308,-web 15ms 
17:15:51 49994,23513,23526,23513,1,1,1,0,0,1,-4,0,0,32106,31723,53303,
17:15:52 49998,23506,23523,23506,1,1,0,0,2,0,-3,0,0,32202,31723,53387,
17:15:53 49992,23518,23533,23518,1,1,0,0,0,0,-4,0,0,32202,31723,53412,
17:15:54 49996,23517,23522,23511,-1,1,1,0,0,1,-2,0,0,32106,31723,53303,
17:15:55 49989,23544,23550,23534,0,0,1,0,0,1,-3,0,0,32202,31818,53564,-web 17ms 
17:15:56 49992,23548,23548,23541,0,1,1,1,1,0,-1,0,0,32202,31818,53580,
17:15:57 49994,23563,23564,23545,0,1,0,1,1,1,-3,0,0,32298,31818,53711,
17:15:58 50000,23557,23563,23539,1,1,1,0,1,1,-4,0,0,32202,31818,53608,
17:15:59 49998,23546,23556,23538,1,0,1,0,0,0,-3,0,0,32202,31818,53585,
17:16:00 49996,23524,23533,23517,2,1,1,1,2,0,-4,0,0,32202,31723,53426,-web 16ms 
17:16:01 49994,23536,23539,23526,0,1,1,1,2,0,-3,0,0,32202,31723,53450,
17:16:02 49996,23533,23538,23525,0,2,1,0,1,2,-4,0,0,32202,31723,53447,
17:16:03 49998,23535,23546,23518,0,0,1,1,2,1,-3,0,0,32202,31818,53547,
17:16:04 49994,23531,23540,23530,1,3,1,0,1,1,-1,0,0,32106,31723,53358,
17:16:05 49988,23520,23537,23520,2,1,2,1,1,1,-3,0,0,32202,31723,53423,-web 15ms 
17:16:06 49984,23503,23521,23503,1,1,1,0,1,1,-6,0,0,32106,31723,53267,
17:16:07 49980,23519,23521,23506,0,1,2,1,1,0,-2,0,0,32106,31723,53286,
17:16:08 49974,23508,23508,23493,2,0,0,3,0,1,-4,0,0,32106,31723,53242,
17:16:09 49986,23522,23529,23501,0,1,1,0,1,1,-3,0,0,32202,31723,53392,
17:16:10 49982,23555,23555,23535,0,2,0,1,1,0,-4,0,0,32202,31818,53575,-web 15ms 
17:16:11 49989,23520,23541,23520,1,3,1,1,1,0,-2,0,0,32202,31723,53428,
17:16:12 49992,23522,23552,23520,1,1,2,0,2,1,-5,0,0,32202,31723,53441,
17:16:13 50004,23547,23547,23529,1,2,0,1,0,0,-6,0,0,32202,31723,53478,
17:16:14 50008,23513,23526,23513,0,0,0,0,0,2,-3,0,0,32202,31723,53412,
17:16:15 50024,23529,23533,23519,1,0,1,1,1,1,-4,0,0,32202,31818,53554,-web 15ms 
17:16:16 50026,23502,23527,23502,1,0,1,1,0,1,-4,0,0,32202,31723,53410,
17:16:17 50030,23509,23517,23495,1,0,2,1,2,1,-4,0,0,32106,31723,53311,
17:16:18 50040,23508,23512,23504,1,0,1,0,0,1,-5,0,0,32202,31818,53510,
17:16:19 50032,23508,23515,23504,0,0,0,2,0,1,-5,0,0,32106,31723,53314,
17:16:20 50024,23465,23474,23461,1,2,0,1,1,0,-4,0,0,32106,31723,53182,-web 16ms -web 2ms 
17:16:21 50018,23472,23476,23457,0,0,1,0,1,0,-3,0,0,32106,31627,53083,
17:16:22 50010,23485,23491,23464,0,2,1,0,1,0,-3,0,0,32202,31627,53208,
17:16:23 50002,23498,23511,23488,1,1,1,1,1,0,-3,0,0,32106,31818,53353,
17:16:24 49989,23507,23510,23500,2,1,1,1,0,0,-3,0,0,32106,31723,53265,
17:16:25 49982,23518,23530,23518,0,2,1,2,1,1,-1,0,0,32202,31818,53502,-web 15ms 
17:16:26 49982,23522,23537,23519,0,2,0,1,1,1,-1,0,0,32202,31818,53512,
17:16:27 49980,23521,23530,23521,1,2,1,3,1,1,-4,0,0,32202,31818,53505,
17:16:28 49976,23543,23554,23535,1,0,2,0,1,0,-5,0,0,32202,31723,53460,
17:16:29 49974,23528,23540,23528,0,0,1,1,1,0,-4,0,0,32106,31818,53421,
17:16:30 49982,23523,23532,23516,0,0,2,0,2,1,-3,0,0,32202,31818,53503,-web 16ms 
17:16:31 49980,23526,23543,23526,0,1,0,2,1,0,-2,0,0,32202,31723,53430,
17:16:32 49980,23510,23531,23506,1,2,0,1,1,1,-3,0,0,32106,31627,53191,
17:16:33 49984,23530,23530,23494,0,0,1,0,1,1,-4,0,0,32106,31723,53294,
17:16:34 49996,23552,23552,23524,0,0,1,0,1,1,-3,0,0,32202,31818,53572,
17:16:35 50000,23530,23533,23515,2,0,1,2,1,1,-3,0,0,32202,31723,53435,-web 16ms 
17:16:36 50008,23522,23522,23506,1,0,0,0,0,1,-4,0,0,32106,31818,53408,
17:16:37 50020,23529,23532,23514,1,1,1,1,2,0,-3,0,0,32202,31723,53451,
17:16:38 50030,23523,23533,23518,2,0,2,2,1,0,-2,0,0,32202,31723,53462,
17:16:39 50044,23538,23543,23524,1,0,1,0,1,1,-4,0,0,32202,31818,53597,
17:16:40 50048,23521,23536,23521,2,0,1,0,1,0,-3,0,0,32202,31818,53575,-web 16ms 
17:16:41 50042,23497,23517,23497,1,1,1,1,1,1,-5,0,0,32202,31723,53407,
17:16:42 50042,23482,23496,23481,0,0,0,1,0,0,0,0,0,32106,31723,53259,
17:16:43 50038,23521,23521,23493,0,0,1,0,1,1,-4,0,0,32202,31723,53425,
17:16:44 50026,23521,23529,23517,0,2,1,0,2,0,-4,0,0,32202,31818,53542,
17:16:45 50014,23512,23513,23501,1,0,1,1,0,0,-2,0,0,32298,31723,53490,-web 16ms 
17:16:46 50008,23540,23540,23518,0,1,1,0,1,1,-4,0,0,32202,31818,53554,
17:16:47 50008,23542,23542,23533,0,1,1,1,0,0,-4,0,0,32202,31818,53572,
17:16:48 50010,23564,23564,23543,1,1,1,2,1,0,-2,0,0,32202,31818,53633,
17:16:49 50002,23556,23567,23553,1,0,0,0,1,1,-3,0,0,32202,31818,53626,
17:16:50 50012,23559,23560,23548,1,2,0,1,0,1,-4,0,0,32202,31818,53628,-web 16ms 
17:16:51 50018,23548,23566,23548,2,0,1,1,1,0,-1,0,0,32202,31818,53632,
17:16:52 50026,23538,23544,23530,1,1,0,2,1,2,-5,0,0,32202,31723,53493,
17:16:53 50036,23554,23554,23531,0,0,1,2,1,1,-4,0,0,32202,31818,53624,
17:16:54 50034,23543,23551,23537,1,0,0,0,0,1,-4,0,0,32202,31818,53611,
17:16:55 50036,23525,23534,23521,1,0,1,1,0,1,-5,0,0,32202,31723,53468,-web 16ms 
17:16:56 50034,23503,23515,23503,1,0,1,0,1,1,-4,0,0,32106,31723,53312,
17:16:57 50030,23495,23506,23495,1,0,0,1,1,0,-4,0,0,32106,31723,53282,
17:16:58 50024,23511,23511,23495,1,2,1,1,0,2,-4,0,0,32202,31723,53397,
17:16:59 50014,23508,23510,23498,0,0,0,1,1,0,-4,0,0,32106,31723,53285,
17:17:00 50012,23534,23534,23510,3,2,1,1,1,1,-3,0,0,32202,31723,53449,-web 16ms 
17:17:01 50010,23567,23567,23544,1,1,0,2,1,1,-4,0,0,32202,31723,53543,
17:17:02 50006,23546,23547,23522,1,1,1,1,1,1,-4,0,0,32202,31723,53476,
17:17:03 49998,23536,23536,23509,0,0,1,0,1,0,-5,0,0,32106,31723,53333,
17:17:04 50000,23545,23546,23538,1,1,1,0,0,0,-2,0,0,32202,31818,53578,
17:17:05 49994,23538,23544,23522,2,0,0,1,1,1,-2,0,0,32202,31723,53454,-web 16ms 
17:17:06 49992,23549,23549,23535,1,1,0,0,0,1,-4,0,0,32202,31723,53477,
17:17:07 49994,23554,23562,23534,1,0,0,2,0,1,-4,0,0,32298,31723,53593,
17:17:08 49996,23571,23572,23547,0,1,0,1,0,1,-6,0,0,32202,31818,53631,
17:17:09 49994,23572,23572,23561,0,1,2,0,2,1,-4,0,0,32202,31818,53649,
17:17:10 50000,23530,23548,23516,1,2,0,1,2,1,-3,0,0,32202,31818,53546,-web 15ms 
17:17:11 50006,23564,23564,23541,2,2,2,1,1,1,-3,0,0,32202,31818,53629,
17:17:12 50012,23541,23558,23538,1,0,1,1,2,1,-6,0,0,32298,31818,53693,
17:17:13 50024,23530,23539,23525,1,0,1,1,0,0,-4,0,0,32106,31818,53469,
17:17:14 50036,23544,23545,23538,0,0,0,1,1,0,-3,0,0,32202,31723,53515,
17:17:15 50042,23540,23547,23516,1,1,0,0,0,0,-4,0,0,32202,31723,53496,-web 19ms 
17:17:16 50038,23492,23505,23483,1,0,0,0,1,1,-2,0,0,32106,31723,53276,
17:17:17 50040,23485,23494,23482,0,0,2,1,1,0,-3,0,0,32106,31723,53259,
17:17:18 50036,23488,23508,23488,1,0,0,0,1,1,-1,0,0,32106,31723,53279,
17:17:19 50032,23504,23504,23478,0,0,0,1,0,0,-3,0,0,32202,31435,53081,
17:17:20 50028,23502,23512,23486,0,2,1,1,2,1,-3,0,0,32106,31723,53289,-web 15ms 
17:17:21 50016,23498,23502,23496,2,1,0,1,0,0,-2,0,0,32106,31723,53271,
17:17:22 50018,23513,23515,23489,0,0,0,0,1,0,-2,0,0,32106,31723,53291,
17:17:23 50006,23522,23533,23515,0,2,1,0,0,0,-3,0,0,32202,31723,53429,
17:17:24 49992,23493,23516,23493,1,0,0,0,1,1,-2,0,0,32202,31723,53348,
17:17:25 49996,23499,23506,23486,1,0,0,0,1,1,-3,0,0,32202,31723,53340,-web 15ms 
17:17:26 49996,23539,23542,23531,0,1,1,1,1,0,-3,0,0,32202,31818,53557,
17:17:27 49988,23519,23545,23519,0,2,1,1,1,0,-4,0,0,32202,31723,53425,
17:17:28 49988,23520,23535,23520,0,1,2,1,1,0,-2,0,0,32202,31723,53419,
17:17:29 49984,23510,23536,23510,1,1,0,0,1,0,-2,0,0,32202,31723,53394,
17:17:30 49986,23519,23528,23509,0,1,0,1,1,0,0,0,0,32202,31818,53493,-web 15ms 
17:17:31 49988,23518,23538,23518,1,1,0,0,1,1,-3,0,0,32202,31723,53416,
17:17:32 49988,23504,23530,23504,2,0,0,1,0,1,-3,0,0,32106,31723,53284,
17:17:33 49989,23499,23525,23499,1,0,0,0,1,0,-3,0,0,32106,31723,53268,
17:17:34 49988,23521,23525,23516,1,0,1,0,0,1,-2,0,0,32106,31723,53308,
17:17:35 49996,23544,23544,23532,0,0,1,0,0,0,-1,0,0,32202,31818,53564,-web 19ms 
17:17:36 49998,23554,23557,23544,0,1,0,0,1,2,-2,0,0,32202,31818,53603,
17:17:37 50002,23521,23546,23513,1,1,1,1,0,1,-1,0,0,32202,31723,53439,
17:17:38 50020,23515,23534,23515,1,2,0,1,0,0,-1,0,0,32202,31818,53535,
17:17:39 50020,23523,23545,23523,0,0,1,0,1,1,-3,0,0,32202,31818,53559,
17:17:40 50028,23504,23517,23504,2,0,1,2,1,0,-2,0,0,32202,31723,53410,-web 15ms 
17:17:41 50036,23503,23506,23493,2,2,2,0,0,0,-3,0,0,32106,31627,53202,
17:17:42 50030,23487,23514,23487,1,0,1,1,1,0,0,0,0,32106,31723,53279,
17:17:43 50026,23486,23491,23481,2,2,0,1,1,1,-2,0,0,32106,31723,53246,
17:17:44 50028,23480,23481,23465,1,1,1,0,1,1,-3,0,0,32106,31723,53213,
17:17:45 50028,23480,23504,23469,3,1,1,1,0,1,-1,0,0,32106,31627,53148,-web 15ms 
17:17:46 50020,23500,23512,23488,0,1,1,0,0,2,-2,0,0,32106,31723,53279,
17:17:47 50022,23502,23509,23500,1,0,1,1,1,0,-2,0,0,32106,31723,53292,
17:17:48 50020,23498,23519,23498,1,0,1,0,2,0,-2,0,0,32106,31723,53294,
17:17:49 50008,23486,23503,23486,0,0,0,0,0,1,-2,0,0,32106,31723,53239,
17:17:50 50006,23510,23516,23494,0,0,1,0,0,0,-3,0,0,32106,31723,53281,-web 16ms 
17:17:51 50000,23521,23532,23512,0,0,1,1,0,0,-1,0,0,32202,31723,53419,
17:17:52 49996,23512,23517,23501,0,0,0,0,1,1,-3,0,0,32106,31723,53282,
17:17:53 49996,23507,23521,23507,2,0,1,1,0,1,-4,0,0,32298,31723,53481,
17:17:54 49989,23511,23515,23500,2,1,1,0,1,0,-3,0,0,32106,31723,53274,
17:17:55 49974,23484,23502,23484,2,1,0,2,1,1,-2,0,0,32202,31723,53302,-web 15ms 
17:17:56 49982,23485,23485,23445,0,1,0,1,1,0,-3,0,0,32010,31531,52866,
17:17:57 49986,23535,23535,23513,1,1,2,0,1,0,-4,0,0,32202,31818,53518,
17:17:58 49988,23492,23516,23492,1,2,1,0,1,1,-3,0,0,32106,31723,53248,
17:17:59 49992,23491,23502,23487,1,1,0,1,1,1,0,0,0,32106,31723,53234,
17:18:00 49989,23517,23522,23514,0,0,1,1,1,0,-3,0,0,32106,31723,53299,-web 15ms 
17:18:01 49986,23454,23478,23454,0,2,1,1,1,1,-2,0,0,32106,31723,53133,
17:18:02 49994,23497,23499,23471,0,1,1,0,0,0,-3,0,0,32106,31723,53217,
17:18:03 49994,23508,23510,23493,1,3,0,0,1,1,-5,0,0,32106,31723,53263,
17:18:04 49996,23494,23501,23489,1,2,0,0,0,1,-5,0,0,32106,31723,53236,
17:18:05 50002,23480,23499,23480,2,0,1,0,0,0,0,0,0,32106,31339,52837,-web 15ms 
17:18:06 49998,23498,23513,23498,0,1,1,0,0,0,-2,0,0,32202,31723,53360,
17:18:07 49984,23462,23481,23462,1,1,1,0,0,1,-3,0,0,32106,31723,53147,
17:18:08 49976,23453,23453,23435,1,0,0,1,1,1,-1,0,0,32010,31627,52885,
17:18:09 49976,23488,23488,23444,2,2,1,0,1,1,-3,0,0,32106,31723,53157,
17:18:10 49966,23510,23517,23501,1,1,1,0,1,1,-5,0,0,32106,31723,53251,-web 15ms 
17:18:11 49962,23502,23502,23488,1,1,1,0,0,1,-4,0,0,32106,31627,53115,
17:18:12 49972,23509,23509,23479,2,0,1,0,2,1,-4,0,0,32106,31723,53228,
17:18:13 49972,23526,23541,23526,0,1,1,1,1,0,-3,0,0,32106,31723,53323,
17:18:14 49978,23547,23547,23532,1,1,1,0,0,1,-4,0,0,32202,31818,53552,
17:18:15 49970,23524,23542,23524,1,1,0,0,1,1,-4,0,0,32202,31723,53413,-web 16ms 
17:18:16 49976,23503,23525,23503,0,0,0,1,1,1,-5,0,0,32106,31723,53262,
17:18:17 49982,23519,23519,23502,-1,2,1,2,0,1,-3,0,0,32106,31723,53281,
17:18:18 49986,23524,23530,23524,1,1,1,1,1,1,-3,0,0,32106,31723,53324,
17:18:19 49988,23498,23504,23492,2,1,2,0,0,0,-2,0,0,32106,31723,53242,
17:18:20 49998,23529,23530,23507,0,2,0,0,0,1,-1,0,0,32202,31723,53419,-web 15ms 
17:18:21 49988,23496,23522,23496,2,1,1,1,2,0,-1,0,0,32106,31723,53265,
17:18:22 49998,23514,23533,23494,2,0,0,0,1,0,-2,0,0,32106,31723,53297,
17:18:23 49998,23507,23529,23507,2,0,1,0,0,0,-2,0,0,32106,31723,53299,
17:18:24 50002,23525,23525,23502,0,0,0,0,0,2,-2,0,0,32106,31723,53311,
17:18:25 50002,23496,23515,23487,0,0,0,1,0,0,-2,0,0,32106,31627,53160,-web 16ms 
17:18:26 50012,23500,23503,23490,0,1,0,2,0,0,-1,0,0,32106,31723,53264,
17:18:27 50012,23529,23529,23518,0,1,1,1,1,1,-4,0,0,32202,31723,53442,
17:18:28 50026,23510,23527,23510,1,1,1,0,0,1,-2,0,0,32202,31818,53523,
17:18:29 50026,23501,23524,23500,0,0,1,1,1,1,-2,0,0,32106,31723,53310,
17:18:30 50028,23496,23507,23480,0,2,1,1,1,1,-3,0,0,32202,31723,53367,-web 15ms 
17:18:31 50024,23498,23511,23491,2,1,1,0,1,0,-1,0,0,32202,31723,53381,
17:18:32 50018,23483,23495,23476,0,2,1,0,1,1,-4,0,0,32106,31723,53230,
17:18:33 50024,23505,23505,23463,1,1,1,0,0,0,-3,0,0,32202,31723,53350,
17:18:34 50012,23501,23502,23493,0,1,0,1,1,1,-3,0,0,32106,31723,53266,
17:18:35 50000,23458,23484,23458,0,1,0,0,0,0,0,0,0,32106,31531,52966,-web 16ms 
17:18:36 49994,23499,23507,23492,0,1,1,2,0,0,-2,0,0,32202,31723,53347,
17:18:37 49980,23494,23510,23491,0,1,0,1,2,1,-1,0,0,32106,31627,53140,
17:18:38 49964,23502,23506,23496,1,2,0,0,0,1,-2,0,0,32010,31723,53131,
17:18:39 49960,23510,23521,23498,2,0,1,0,0,0,-3,0,0,32106,31723,53246,
17:18:40 49952,23533,23534,23516,2,1,1,1,1,0,-3,0,0,32202,31723,53391,-web 15ms 
17:18:41 49956,23552,23569,23551,0,1,0,1,0,1,-3,0,0,32202,31818,53576,
17:18:42 49952,23548,23564,23548,1,0,2,0,0,1,-3,0,0,32202,31818,53561,
17:18:43 49968,23562,23573,23558,1,1,1,0,0,1,0,0,0,32202,31818,53613,
17:18:44 49974,23579,23582,23570,2,0,0,1,0,0,-2,0,0,32202,31818,53654,
17:18:45 49988,23552,23563,23545,2,1,0,0,0,1,-3,0,0,32202,31818,53597,-web 16ms 
17:18:46 49996,23542,23551,23537,2,0,1,0,1,0,-4,0,0,32106,31818,53478,
17:18:47 50002,23528,23530,23516,0,2,1,1,2,1,-3,0,0,32202,31723,53433,
17:18:48 50008,23535,23538,23526,2,1,1,0,1,1,-3,0,0,32106,31723,53367,
17:18:49 50002,23502,23525,23502,0,1,1,0,1,0,-2,0,0,32106,31723,53289,
17:18:50 50008,23490,23498,23475,0,0,1,0,0,1,-2,0,0,32106,31723,53228,-web 15ms 
17:18:51 50016,23499,23505,23493,3,0,0,0,0,1,-2,0,0,32106,31723,53272,
17:18:52 50022,23532,23532,23505,0,1,0,1,0,1,-4,0,0,32106,31723,53347,
17:18:53 50016,23475,23515,23475,2,0,1,1,1,2,-4,0,0,32106,31723,53241,
17:18:54 50016,23488,23493,23484,0,1,0,1,1,0,-3,0,0,32202,31723,53334,
17:18:55 50014,23499,23500,23489,2,1,0,1,0,1,-3,0,0,32106,31723,53261,-web 15ms 
17:18:56 50004,23493,23500,23493,0,1,1,0,2,0,-2,0,0,32202,31723,53345,
17:18:57 49989,23439,23467,23439,2,2,1,0,2,1,-2,0,0,32106,31627,53001,
17:18:58 49982,23500,23500,23464,0,2,1,0,0,1,-3,0,0,32106,31723,53204,
17:18:59 49966,23507,23508,23487,1,3,1,1,0,0,-5,0,0,32106,31723,53226,
17:19:00 49956,23487,23497,23483,1,0,1,0,0,1,-1,0,0,32106,31627,53086,-web 16ms 
17:19:01 49958,23529,23545,23519,1,1,0,0,1,0,-2,0,0,32202,31723,53405,
17:19:02 49956,23368,23550,23355,1,1,1,1,0,0,-1,0,0,32106,31531,52797,
17:19:03 49956,23366,23378,23366,1,2,1,1,0,0,0,0,0,31914,31531,52444,
17:19:04 49964,23385,23388,23377,1,1,0,1,0,0,-2,0,0,32010,31531,52584,
17:19:05 49968,23366,23381,23366,1,1,1,1,1,0,-1,0,0,31914,31531,52458,-web 15ms 
17:19:06 49980,23370,23383,23370,2,0,1,1,1,1,-1,0,0,32010,31531,52577,
17:19:07 49989,23342,23366,23342,1,2,2,0,1,1,-4,0,0,31914,31531,52415,
17:19:08 50004,23345,23353,23337,1,1,1,0,1,2,-3,0,0,31914,31531,52415,
17:19:09 50020,23365,23370,23356,1,1,1,1,0,1,-3,0,0,32010,31531,52582,
17:19:10 50032,23348,23357,23336,2,1,1,1,0,1,-4,0,0,31914,31531,52448,-web 16ms 
17:19:11 50028,23300,23324,23300,0,2,1,1,1,0,-2,0,0,31914,31531,52328,
17:19:12 50036,23311,23311,23291,1,1,0,0,2,0,-2,0,0,31914,31435,52228,
17:19:13 50032,23290,23308,23290,1,1,1,1,0,0,-2,0,0,31914,31531,52295,
17:19:14 50018,23275,23284,23270,1,0,1,1,0,1,-3,0,0,31914,31435,52125,
17:19:15 50014,23257,23279,23257,1,0,1,0,0,1,-1,0,0,31914,31339,51990,-web 16ms 
17:19:16 50004,23292,23303,23287,0,0,0,1,0,1,0,0,0,31818,31435,52069,
17:19:17 49994,23272,23303,23272,2,1,0,0,0,1,-4,0,0,31818,31435,52022,
17:19:18 49994,23313,23329,23310,2,0,0,1,1,2,-4,0,0,31914,31435,52225,
17:19:19 49989,23305,23331,23305,1,1,0,0,1,0,-2,0,0,31914,31435,52208,
17:19:20 49984,23317,23328,23317,2,1,1,0,1,2,-4,0,0,31914,31531,52322,-web 31ms 
17:19:21 49982,23311,23330,23311,0,2,0,0,0,0,-4,0,0,31914,31531,52305,
17:19:22 49986,23310,23315,23303,0,0,0,1,1,1,-4,0,0,31914,31435,52190,
17:19:23 49988,23324,23324,23310,1,2,1,0,1,0,-4,0,0,31914,31435,52224,
17:19:24 49980,23310,23314,23310,1,1,1,1,1,0,-4,0,0,31818,31435,52096,
17:19:25 49980,23292,23295,23284,0,2,0,0,1,0,-4,0,0,31818,31435,52031,-web 16ms 
17:19:26 49984,23323,23323,23287,1,0,0,1,0,1,-4,0,0,31914,31435,52193,
17:19:27 49974,23302,23328,23302,2,0,1,1,1,0,-5,0,0,31914,31531,52279,
17:19:28 49976,23311,23311,23294,0,1,1,1,1,1,-4,0,0,31914,31435,52170,
17:19:29 49980,23314,23330,23300,1,0,1,0,0,1,-3,0,0,31914,31435,52201,
17:19:30 49980,23311,23333,23310,0,1,1,1,1,0,-3,0,0,31914,31531,52308,-web 17ms 
17:19:31 49978,23319,23321,23302,3,1,1,0,2,0,-3,0,0,31818,31435,52105,
17:19:32 49984,23323,23333,23323,0,2,1,1,1,1,-4,0,0,31914,31531,52338,
17:19:33 49984,23300,23337,23300,0,0,1,0,0,1,0,0,0,31914,31531,52296,
17:19:34 49989,23335,23346,23320,1,1,0,0,1,0,-4,0,0,31914,31531,52362,
17:19:35 49988,23330,23352,23330,1,1,1,1,2,1,-3,0,0,31914,31531,52377,-web 16ms 
17:19:36 49998,23339,23351,23337,1,1,1,2,0,1,-5,0,0,31914,31531,52399,
17:19:37 50000,23332,23345,23332,1,1,0,0,0,0,-3,0,0,31914,31531,52381,
17:19:38 50002,23316,23338,23316,1,0,1,0,0,0,-3,0,0,31914,31531,52344,
17:19:39 50010,23333,23336,23312,1,0,1,2,0,1,-5,0,0,31914,31531,52364,
17:19:40 49996,23319,23340,23319,0,1,2,1,1,0,-3,0,0,31914,31531,52349,-web 16ms 
17:19:41 50004,23327,23327,23314,1,1,2,1,0,1,-2,0,0,31914,31435,52253,
17:19:42 50002,23347,23349,23337,1,1,1,0,1,0,-3,0,0,32010,31531,52505,
17:19:43 49996,23334,23338,23327,1,0,0,1,0,1,-2,0,0,31914,31531,52369,
17:19:44 49994,23337,23350,23335,0,1,1,1,1,1,-4,0,0,31914,31531,52390,
17:19:45 49989,23345,23353,23345,1,1,2,0,0,0,-2,0,0,31914,31531,52407,
17:19:46 49984,23356,23360,23351,1,1,0,0,1,0,-4,0,0,31914,31531,52423,-web 23ms 
17:19:47 49992,23347,23358,23346,0,2,1,0,1,1,-4,0,0,31914,31531,52417,
17:19:48 49988,23357,23374,23357,2,0,0,0,1,1,-4,0,0,31914,31531,52449,
17:19:49 50000,23366,23370,23333,1,1,1,0,1,0,-3,0,0,31914,31531,52443,
17:19:50 50002,23370,23384,23370,1,0,0,1,0,2,-3,0,0,32010,31531,52596,-web 16ms 
17:19:51 50004,23349,23355,23342,0,0,2,0,0,1,-2,0,0,31914,31531,52424,
17:19:52 50024,23353,23357,23351,0,1,1,1,0,1,-3,0,0,31914,31531,52459,
17:19:53 50032,23344,23359,23343,1,2,0,1,1,1,-2,0,0,31914,31531,52455,
17:19:54 50032,23336,23353,23331,0,1,0,1,0,0,-3,0,0,31914,31531,52424,
17:19:55 50040,23311,23335,23311,0,1,1,1,0,1,-2,0,0,31914,31531,52372,-web 15ms 
17:19:56 50040,23319,23328,23315,2,0,1,0,1,1,-3,0,0,31818,31435,52185,
17:19:57 50030,23306,23318,23300,0,1,2,2,1,1,-2,0,0,31818,31435,52140,
17:19:58 50026,23324,23324,23310,0,1,0,1,1,1,-3,0,0,31914,31531,52358,
17:19:59 50016,23309,23312,23293,1,0,1,0,0,1,-3,0,0,31818,31435,52111,
17:20:00 50014,23333,23333,23313,2,1,1,1,1,1,-4,0,0,31914,31531,52369,-web 15ms 
17:20:01 50012,23341,23356,23340,2,3,0,2,1,1,-4,0,0,31914,31531,52427,
17:20:02 50008,23343,23351,23338,1,0,0,1,2,1,-3,0,0,31914,31531,52415,
17:20:03 50000,23344,23348,23328,2,0,0,0,1,1,-2,0,0,31914,31531,52395,
17:20:04 49998,23320,23340,23320,0,0,0,0,1,1,-3,0,0,31914,31435,52254,
17:20:05 50000,23341,23341,23319,1,2,2,0,1,1,-4,0,0,31914,31531,52377,-web 17ms 
17:20:06 49988,23312,23342,23312,2,1,0,1,0,1,-1,0,0,31914,31435,52235,
17:20:07 49986,23306,23330,23306,0,1,1,0,1,1,-2,0,0,31914,31531,52303,
17:20:08 49986,23342,23342,23311,1,2,0,1,1,0,-1,0,0,31914,31531,52358,
17:20:09 49982,23328,23345,23328,2,1,0,0,0,1,-3,0,0,31818,31531,52261,
17:20:10 49980,23350,23350,23338,0,1,1,1,2,1,-3,0,0,31914,31531,52394,-web 16ms 
17:20:11 49978,23342,23348,23335,1,0,1,0,1,0,-1,0,0,31914,31531,52378,
17:20:12 49980,23337,23347,23326,0,2,1,0,1,1,-3,0,0,31914,31531,52365,
17:20:13 49980,23335,23346,23322,0,1,1,0,0,0,-2,0,0,31914,31531,52356,
17:20:14 49972,23325,23329,23322,0,1,1,0,1,2,-5,0,0,31914,31531,52321,
17:20:15 49972,23312,23315,23292,0,0,1,1,0,1,-2,0,0,31914,31339,52073,-web 15ms 
17:20:16 49976,23339,23346,23333,0,1,1,1,0,1,-3,0,0,31914,31531,52368,
17:20:17 49976,23318,23327,23314,0,2,1,1,0,1,-4,0,0,31914,31435,52213,
17:20:18 49976,23314,23322,23302,1,1,1,1,0,1,-2,0,0,31914,31435,52194,
17:20:19 49968,23306,23312,23292,0,0,2,0,2,2,-1,0,0,31914,31435,52160,
17:20:20 49972,23280,23297,23280,0,1,0,1,2,0,-2,0,0,31818,31435,52012,-web 15ms 
17:20:21 49974,23321,23327,23314,0,1,1,1,0,1,-4,0,0,31914,31435,52213,
17:20:22 49978,23334,23337,23324,2,0,1,2,1,1,-6,0,0,31818,31435,52155,
