01:52:33.18,50034,23216,23222,23197,0,0,1,0,0,0,65535,31531,31243,51371, transport: 1 1ms loop:699
01:52:34.00,50028,23206,23225,23206,1,0,1,0,0,0,65531,31627,31148,51365, transport: 1 1ms loop:819
01:52:34.70,50032,23197,23205,23193,1,0,1,0,0,0,65533,31531,31243,51328, transport: 74 93ms loop:791
01:52:35.48,50028,23220,23220,23198,0,0,0,1,1,1,65534,31531,31243,51369, transport: 1 1ms loop:687
01:52:36.30,50024,23215,23227,23209,0,0,1,1,0,1,65530,31627,31243,51470, transport: 1 1ms loop:819
01:52:37.12,50018,23211,23219,23210,1,0,0,0,0,1,65531,31723,31148,51454, transport: 1 2ms loop:820
01:52:37.81,50020,23209,23226,23209,0,0,1,1,0,0,65533,31531,31243,51365, transport: 1 2ms loop:699
01:52:38.51,50022,23238,23239,23222,0,0,0,0,0,0,65533,31627,31339,51612, transport: 1 2ms loop:699
01:52:39.33,50020,23232,23242,23232,1,0,0,1,0,0,65532,31627,31243,51522, transport: 1 1ms loop:820

01:53:35.64,50034,23216,23222,23197,0,0,1,0,0,0,-1,0,0,31531,31243,51371,
01:53:36.34,50028,23206,23225,23206,1,0,1,0,0,0,-5,0,0,31627,31148,51365,
01:53:37.16,50032,23197,23205,23193,1,0,1,0,0,0,-3,0,0,31531,31243,51328,
01:53:37.86,50032,23197,23205,23193,1,0,1,0,0,0,-3,0,0,31531,31243,51328,    REPEAT & none missing
01:53:37.95,mets 17ms 50028,23220,23220,23198,0,0,0,1,1,1,-2,0,0,31531,31243,51369,
01:53:38.64,NET 3ms 50024,23215,23227,23209,0,0,1,1,0,1,-6,0,0,31627,31243,51470,
01:53:39.46,50018,23211,23219,23210,1,0,0,0,0,1,-5,0,0,31723,31148,51454,
01:53:40.28,50020,23209,23226,23209,0,0,1,1,0,0,-3,0,0,31531,31243,51365,
01:53:40.98,50022,23238,23239,23222,0,0,0,0,0,0,-3,0,0,31627,31339,51612,
