--- Terminal on com4 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp8266_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H


RMS2 Version 1.0  20230831
231018 16:33:48 
16:33:48 ,50023,23966,23966,23958,0,1,0,1,0,1,0,32681,32298,55823, ms:845
16:33:49 ,50031,23948,23962,23948,1,0,2,0,1,1,65534,32585,32298,55703, ms:844
16:33:50 ,50028,23907,23907,23862,1,65535,3,0,1,0,65534,32585,32202,55421, ms:844
16:33:51 ,50024,23941,23945,23936,2,3,2,1,0,0,65533,32681,32298,55758, ms:843
16:33:52 ,50030,23916,23921,23911,0,2,2,0,1,0,65533,32585,32298,55591, ms:842
16:33:53 ,50034,23920,23942,23920,0,0,2,1,0,1,65534,32681,32298,55725, ms:841
16:33:54 ,50040,23914,23924,23914,65535,0,2,1,1,0,65532,32681,32298,55698, ms:840
16:33:55 ,50045,23947,23947,23923,1,0,0,1,1,1,65535,32681,32298,55772, ms:839
16:33:56 ,50040,23897,23919,23897,0,2,0,1,1,0,65533,32681,32298,55661, ms:837
16:33:57 ,50040,23890,23904,23881,0,0,3,0,2,1,0,32585,32298,55532, ms:836
16:33:58 ,50042,23904,23904,23890,65535,2,0,1,1,0,65534,32585,32298,55552, ms:835
16:33:59 ,50043,23930,23930,23902,1,65535,0,1,1,0,65534,32585,32298,55616, ms:833
16:34:00 ,50039,23892,23905,23891,0,0,1,0,0,0,1,32585,32298,55540, ms:832
16:34:01 ,50035,23902,23909,23888,1,1,1,0,1,0,65533,32585,32202,55450, ms:830
16:34:02 ,50032,23906,23906,23876,0,1,1,0,0,0,65535,32585,32202,55436, ms:830
16:34:03 ,50028,23936,23941,23911,0,3,2,1,1,0,65535,32681,32202,55633, ms:829
16:34:04 ,50026,23913,23928,23912,0,1,1,2,0,1,0,32585,32298,55595, ms:848
16:34:05 ,50024,23934,23934,23917,0,1,0,1,0,1,65535,32585,32298,55622, ms:847
16:34:06 ,50023,23938,23940,23935,1,2,0,1,1,0,65533,32585,32298,55649, ms:847
16:34:07 ,50021,23911,23930,23911,3,0,0,1,0,0,65535,32585,32298,55587, ms:846
16:34:08 ,50021,23941,23948,23926,0,2,0,2,0,1,65535,32585,32298,55651, ms:845
16:34:09 ,50009,23918,23939,23918,1,1,0,1,1,0,65535,32585,32298,55598, ms:844
16:34:10 ,50006,23920,23920,23904,65535,2,1,0,0,0,65533,32585,32298,55560, ms:844
16:34:11 ,49995,23939,23944,23929,2,0,0,0,1,1,65532,32681,32298,55714, ms:844
16:34:12 ,49991,23934,23939,23929,0,0,2,0,1,0,65533,32585,32298,55604, ms:842
16:34:13 ,49987,23923,23932,23917,0,1,2,1,1,0,65535,32681,32298,55670, ms:842
16:34:14 ,49983,23913,23940,23913,0,1,2,0,0,1,65533,32585,32298,55561, ms:841
16:34:15 ,49986,23910,23910,23896,1,1,1,0,65535,0,65532,32585,32298,55511, ms:841
16:34:16 ,49986,23901,23912,23898,0,3,1,0,1,1,0,32585,32298,55514, ms:840
16:34:17 ,49992,23925,23925,23907,1,0,3,2,0,0,0,32585,32298,55566, ms:840
16:34:18 ,50001,23942,23951,23938,65535,0,2,1,0,0,65534,32585,32298,55643, ms:840
16:34:19 ,50015,23937,23937,23923,0,0,0,0,1,1,65533,32585,32298,55622, ms:840
16:34:20 ,50025,23911,23937,23911,1,1,1,0,0,1,0,32681,32298,55695, ms:840
16:34:21 ,50030,23908,23921,23908,1,0,1,0,0,0,65535,32585,32298,55579, ms:839
16:34:22 ,50037,23887,23897,23887,0,1,0,0,0,0,65533,32585,32298,55517, ms:838
16:34:23 ,50044,23889,23894,23882,2,1,1,0,1,0,65534,32585,32202,55427, ms:836
16:34:24 ,50044,23879,23885,23878,0,2,1,0,1,0,65534,32489,32202,55307, ms:835
16:34:25 ,50044,23883,23886,23874,1,2,1,1,1,2,65533,32585,32202,55407, ms:834
16:34:26 ,50043,23879,23891,23874,0,0,0,0,0,2,65535,32585,32202,55403, ms:832
16:34:27 ,50035,23872,23873,23847,0,65535,0,0,0,0,65532,32585,32202,55337, ms:832
16:34:28 ,50031,23856,23882,23856,0,2,0,0,0,1,65535,32489,32202,55246, ms:830
16:34:29 ,50031,23883,23888,23860,2,1,0,0,0,0,65535,32585,32202,55379, ms:829
16:34:30 ,50023,23901,23903,23892,0,65535,0,65535,65535,0,65532,32585,32298,55523, ms:849
16:34:31 ,50022,23897,23901,23888,1,0,0,1,1,0,65535,32585,32298,55521, ms:847
16:34:32 ,50015,23900,23908,23898,1,2,0,0,0,1,65534,32585,32298,55534, ms:845
16:34:33 ,50018,23905,23907,23885,1,0,2,0,1,2,65534,32585,32298,55530, ms:844
16:34:34 ,50021,23916,23919,23903,0,0,1,0,2,1,65535,32585,32298,55573, ms:843
16:34:35 ,50022,23915,23921,23895,65535,1,2,0,0,0,0,32585,32298,55566, ms:842
16:34:36 ,50030,23935,23937,23923,1,1,0,0,0,0,65534,32585,32298,55636, ms:841
16:34:37 ,50025,23895,23909,23892,1,2,2,1,0,2,65535,32585,32298,55539, ms:840
16:34:38 ,50027,23886,23898,23883,0,0,0,0,0,0,65532,32585,32202,55405, ms:840
16:34:39 ,50027,23894,23894,23882,0,0,2,1,1,0,65532,32585,32202,55412, ms:838
16:34:40 ,50028,23887,23904,23883,65535,2,1,1,1,1,65534,32585,32202,55420, ms:837
16:34:41 ,50026,23862,23875,23862,0,1,1,0,2,1,65534,32489,32202,55247, ms:835
16:34:42 ,50031,23902,23902,23879,0,0,0,1,1,2,65531,32585,32298,55524, ms:835
16:34:43 ,50022,23879,23884,23869,2,2,1,0,1,0,65535,32489,32202,55278, ms:835
16:34:44 ,50017,23866,23876,23866,0,0,0,0,1,1,65534,32489,32202,55244, ms:834
16:34:45 ,50018,23859,23872,23850,0,0,65535,0,0,0,65532,32489,32202,55213, ms:834
16:34:46 ,50011,23893,23896,23887,0,1,1,0,0,0,65534,32585,32202,55402, ms:833
16:34:47 ,50012,23889,23893,23878,1,0,0,1,0,2,65535,32585,32202,55390, ms:833
16:34:48 ,50007,23906,23906,23894,1,1,0,0,2,2,0,32585,32202,55434, ms:832
16:34:49 ,50003,23862,23879,23850,1,0,1,1,0,1,65533,32585,32202,55310, ms:832
16:34:50 ,50008,23903,23903,23888,0,2,0,0,1,0,65533,32585,32202,55417, ms:832
16:34:51 ,50002,23884,23892,23884,1,1,1,1,2,1,65533,32585,32202,55381, ms:831
16:34:52 ,50014,23884,23897,23875,0,1,3,0,1,0,65533,32585,32202,55387, ms:831
16:34:53 ,50020,23905,23914,23895,3,0,2,1,1,1,65533,32585,32298,55550, ms:830
16:34:54 ,50021,23886,23897,23874,0,0,3,1,1,0,65532,32585,32202,55394, ms:830
16:34:55 ,50031,23868,23876,23859,1,0,0,0,0,1,0,32489,32202,55255, ms:828
16:34:56 ,50036,23882,23883,23874,0,1,0,1,1,0,65532,32489,32202,55293, ms:848
16:34:57 ,50036,23864,23875,23861,0,0,65535,1,2,1,65535,32489,32202,55257, ms:846
16:34:58 ,50037,23844,23857,23844,0,0,1,1,0,1,0,32489,32202,55204, ms:845
16:34:59 ,50028,23838,23853,23838,2,2,0,0,65535,0,65533,32489,32202,55176, ms:845
16:35:00 ,50023,23840,23840,23823,0,1,0,0,0,0,65535,32489,32202,55145, ms:844
16:35:01 ,50017,23857,23857,23836,0,1,1,0,1,0,0,32489,32202,55189, ms:843
16:35:02 ,50016,23857,23857,23845,1,0,0,0,0,0,65534,32489,32202,55193, ms:842
16:35:03 ,50006,23861,23870,23858,0,3,1,0,0,0,0,32489,32202,55218, ms:841
16:35:04 ,50009,23867,23871,23853,0,2,0,1,0,1,65535,32489,32202,55222, ms:840
16:35:05 ,50008,23890,23895,23884,0,0,2,65535,0,2,65533,32489,32202,55296, ms:840
16:35:06 ,50006,23860,23868,23847,1,65535,0,0,1,1,65535,32489,32202,55201, ms:839
16:35:07 ,50005,23866,23876,23866,1,3,0,0,0,1,65535,32585,32202,55332, ms:838
16:35:08 ,50006,23857,23866,23849,0,3,0,0,1,0,65534,32489,32202,55199, ms:837
16:35:09 ,50012,23881,23881,23866,65535,1,0,0,0,0,65535,32489,32202,55258, ms:837
16:35:10 ,50011,23863,23864,23857,1,0,0,1,1,1,65534,32489,32202,55216, ms:837
16:35:11 ,50003,23856,23862,23840,1,0,0,0,1,1,65535,32489,32202,55182, ms:836
16:35:12 ,50004,23844,23851,23832,0,0,0,1,1,0,65534,32489,32202,55150, ms:836
16:35:13 ,50004,23890,23890,23871,1,3,2,1,0,1,0,32585,32202,55378, ms:835
